SaleID,CustomerID,EmployeeID,StoreID,SaleDate,PaymentMethod,TotalAmount,TransactionStatus
1512,127,22,1,2023-05-11,POS,27284.6,Cancelled
1513,247,3,4,2025-05-05,Cash,14467.94,Completed
1514,474,25,4,2023-04-28,POS,41429.69,Cancelled
1515,311,29,1,2024-06-14,Card,9834.04,Completed
1516,402,19,2,2023-09-08,Cash,12803.54,Completed
1517,483,5,10,2025-07-18,Cash,22022.19,Pending
1518,72,8,5,2024-10-09,Transfer,5202.82,Cancelled
1519,224,19,7,2025-12-02,Online,46755.16,Cancelled
1520,485,15,5,2023-06-09,Transfer,25989.71,Pending
1521,414,21,5,2023-11-14,Card,8269.35,Cancelled
1522,92,22,7,2023-10-15,Online,42626.21,Completed
1523,68,22,9,2024-09-16,Card,4595.23,Completed
1524,148,10,10,2024-05-05,Online,11021.68,Completed
1525,287,18,4,2023-01-02,Online,37327.32,Pending
1526,72,17,4,2023-11-06,Transfer,45701.69,Pending
1527,290,29,7,2024-04-11,Online,19378.87,Cancelled
1528,395,25,3,2025-08-30,POS,49596.94,Completed
1529,260,28,1,2023-09-01,Cash,48120.04,Completed
1530,357,11,9,2024-12-04,POS,35508.13,Pending
1531,11,23,9,2023-08-13,POS,39680.64,Completed
1532,225,27,9,2024-07-18,Transfer,2820.76,Pending
1533,238,26,4,2024-11-07,Transfer,48757.49,Completed
1534,31,22,5,2025-05-22,POS,852.18,Pending
1535,243,21,8,2024-10-26,Cash,34385.82,Cancelled
1536,182,12,3,2025-05-30,POS,26746.29,Cancelled
1537,306,15,2,2023-07-02,POS,39671.73,Cancelled
1538,9,6,10,2024-01-31,Cash,13828.98,Cancelled
1539,331,2,5,2025-01-04,Transfer,37735.28,Completed
1540,41,29,8,2024-04-28,POS,32450.95,Cancelled
1541,1,14,5,2025-02-11,Cash,47649.19,Cancelled
1542,137,29,5,2024-03-14,POS,23247.5,Cancelled
1543,430,10,5,2023-04-25,Card,10157.29,Cancelled
1544,82,18,5,2023-08-22,Cash,44239.47,Cancelled
1545,276,17,8,2023-06-08,Transfer,33279.07,Pending
1546,102,24,6,2023-10-08,POS,30000.18,Cancelled
1547,78,11,5,2024-02-27,Card,46310.37,Completed
1548,219,8,9,2025-06-29,Online,43281.13,Pending
1549,70,15,3,2024-05-02,Cash,15526.66,Cancelled
1550,316,18,5,2023-08-17,Card,25188.08,Cancelled
1551,459,29,10,2025-06-13,Online,27270.96,Pending
1552,173,25,7,2023-09-24,Cash,21297.31,Pending
1553,237,25,8,2025-01-24,Cash,22430.21,Cancelled
1554,470,16,9,2025-05-16,POS,27334.74,Completed
1555,485,12,2,2025-02-13,Card,33117.42,Pending
1556,143,24,8,2023-12-01,Cash,31025.1,Pending
1557,483,1,6,2025-04-30,POS,4044.31,Cancelled
1558,278,30,5,2023-08-30,Transfer,41450.66,Cancelled
1559,15,7,7,2023-08-27,POS,7791.61,Cancelled
1560,313,21,10,2025-07-24,Transfer,13038.21,Pending
1561,332,2,9,2023-12-15,POS,49005.91,Pending
1562,491,24,3,2024-02-05,Cash,36678.38,Pending
1563,363,21,2,2025-07-05,Card,18946.3,Cancelled
1564,120,26,2,2024-03-21,Card,25642.12,Completed
1565,209,27,7,2024-12-28,Transfer,31179.09,Pending
1566,142,24,10,2025-02-27,Cash,36667.01,Cancelled
1567,59,22,6,2024-01-29,Card,20311.78,Pending
1568,415,12,4,2025-02-13,Card,23953.92,Cancelled
1569,261,12,10,2023-11-19,Online,24344.79,Completed
1570,121,28,7,2025-06-16,POS,6918.22,Cancelled
1571,237,21,3,2023-09-26,Card,3392.82,Cancelled
1572,62,16,7,2024-05-12,Card,28724.14,Completed
1573,142,19,8,2025-10-03,Online,38125.21,Cancelled
1574,473,26,10,2023-11-08,Online,40852.58,Pending
1575,488,13,5,2024-01-24,Cash,31231.01,Cancelled
1576,336,4,7,2023-10-24,Transfer,25843.58,Completed
1577,143,1,10,2023-09-07,Cash,27529.67,Completed
1578,437,17,9,2024-07-01,POS,38831.5,Pending
1579,173,20,5,2024-11-29,POS,29563.35,Pending
1580,260,27,9,2025-07-05,POS,22379.67,Pending
1581,391,13,10,2024-06-21,Online,14313.42,Completed
1582,223,8,2,2025-09-15,POS,29508.72,Pending
1583,494,19,4,2024-04-07,Transfer,22043.89,Pending
1584,112,19,8,2023-05-03,Transfer,39261.09,Pending
1585,340,13,5,2024-02-27,Transfer,10044.74,Pending
1586,251,21,8,2023-07-02,Online,22463.99,Cancelled
1587,150,21,10,2025-08-12,Cash,15062.98,Completed
1588,450,23,9,2025-01-17,Online,45843.23,Cancelled
1589,327,3,2,2025-07-23,Online,36822.5,Completed
1590,125,1,4,2025-03-29,Transfer,3938.85,Completed
1591,315,17,9,2025-06-04,Card,49526.0,Pending
1592,73,13,8,2024-05-25,Transfer,12150.76,Completed
1593,217,17,7,2024-02-06,Transfer,18854.41,Pending
1594,395,18,7,2023-01-31,POS,4684.42,Cancelled
1595,383,14,10,2025-08-27,POS,19320.48,Cancelled
1596,23,20,6,2023-05-02,POS,41003.89,Cancelled
1597,218,16,7,2025-05-03,Transfer,27354.11,Cancelled
1598,317,2,1,2025-07-27,Card,39390.73,Completed
1599,332,3,4,2025-03-13,Online,43047.94,Completed
1600,163,5,1,2024-06-28,Transfer,42799.17,Cancelled
1601,60,13,9,2024-08-11,POS,11912.85,Pending
1602,188,14,4,2025-01-26,POS,17054.64,Completed
1603,223,19,7,2024-09-17,Cash,29176.0,Pending
1604,80,19,6,2023-12-15,Card,24064.82,Cancelled
1605,321,26,9,2025-10-23,Online,2598.32,Pending
1606,348,26,4,2023-08-11,POS,12243.59,Pending
1607,251,20,8,2023-06-20,Transfer,45547.44,Cancelled
1608,441,10,3,2023-04-22,POS,37835.11,Pending
1609,413,29,4,2024-06-29,Online,16643.86,Cancelled
1610,261,5,2,2025-07-03,Transfer,37542.1,Cancelled
1611,18,8,8,2025-01-11,Card,33315.19,Completed
1612,391,2,4,2023-04-11,Cash,47098.69,Completed
1613,367,17,1,2024-12-22,Online,40496.84,Completed
1614,213,3,8,2024-05-06,Cash,35911.41,Cancelled
1615,173,27,7,2025-06-01,Card,10171.26,Cancelled
1616,303,17,3,2024-04-25,POS,16124.01,Pending
1617,204,30,10,2025-01-01,POS,35007.73,Cancelled
1618,137,7,1,2025-10-25,Online,21676.12,Pending
1619,498,26,4,2024-05-03,Transfer,49726.49,Pending
1620,315,19,1,2025-07-24,Cash,22670.41,Completed
1621,212,1,9,2023-06-09,Card,35289.49,Completed
1622,294,13,10,2023-11-11,Online,31454.51,Pending
1623,168,28,7,2023-08-15,POS,10720.72,Pending
1624,491,22,7,2023-09-05,Online,25468.22,Completed
1625,327,26,3,2024-01-02,Card,30874.53,Cancelled
1626,43,16,6,2025-03-03,Card,11097.12,Cancelled
1627,15,13,4,2024-08-06,Card,31919.79,Completed
1628,244,26,2,2025-12-29,POS,33581.9,Completed
1629,68,29,2,2023-07-19,Card,34312.14,Completed
1630,72,13,3,2025-11-09,Online,6004.06,Cancelled
1631,399,17,10,2023-10-24,Cash,12680.99,Cancelled
1632,187,10,9,2023-08-10,POS,36273.36,Completed
1633,484,22,2,2025-12-21,Card,49616.88,Pending
1634,188,11,8,2023-12-18,Transfer,28074.33,Cancelled
1635,325,23,10,2024-09-24,Card,29582.3,Cancelled
1636,142,13,8,2024-11-04,Card,3594.04,Completed
1637,42,28,9,2025-01-01,POS,36003.1,Completed
1638,368,12,9,2025-07-21,POS,4712.57,Completed
1639,453,21,4,2024-08-06,POS,20684.07,Cancelled
1640,206,19,1,2023-09-17,Transfer,23545.06,Pending
1641,158,17,8,2025-10-07,Cash,24128.73,Completed
1642,35,12,3,2024-03-26,Cash,43287.2,Completed
1643,177,24,7,2023-01-14,Card,33932.24,Completed
1644,388,6,6,2024-12-22,Transfer,14208.5,Pending
1645,19,21,10,2025-02-04,Online,28924.82,Pending
1646,304,3,6,2023-08-30,POS,40482.48,Cancelled
1647,453,3,7,2024-09-04,Cash,22432.29,Cancelled
1648,24,18,9,2023-09-25,Cash,40629.56,Cancelled
1649,239,28,1,2023-06-12,Card,25724.66,Completed
1650,275,29,10,2025-09-13,POS,8140.97,Completed
1651,104,6,5,2025-03-07,Online,1188.87,Pending
1652,201,10,3,2024-03-01,Online,26345.32,Pending
1653,422,12,2,2025-03-31,Online,27519.41,Cancelled
1654,374,9,10,2023-01-18,Card,44564.56,Cancelled
1655,338,29,1,2025-06-18,Online,23536.83,Pending
1656,249,3,10,2023-10-10,Online,18378.39,Cancelled
1657,21,22,1,2024-06-19,Card,45744.0,Cancelled
1658,98,20,8,2023-10-28,Card,27524.63,Cancelled
1659,337,2,3,2025-11-17,Transfer,39739.92,Pending
1660,340,21,3,2023-08-01,Card,47159.79,Completed
1661,99,26,10,2024-08-23,Card,29478.09,Cancelled
1662,376,15,9,2025-05-17,Transfer,9552.08,Completed
1663,378,7,7,2025-06-30,Card,25254.1,Pending
1664,320,2,7,2024-02-11,Cash,20372.39,Completed
1665,49,17,3,2023-05-05,POS,47386.83,Pending
1666,481,30,6,2023-08-22,Cash,14929.99,Completed
1667,405,12,9,2025-03-19,Transfer,9167.21,Pending
1668,129,1,7,2025-05-16,Cash,11143.16,Pending
1669,448,20,10,2024-11-24,Cash,5912.57,Pending
1670,216,27,6,2025-01-29,Online,3526.6,Completed
1671,193,11,5,2024-02-28,Online,14165.6,Completed
1672,160,2,7,2024-07-09,Cash,43172.83,Completed
1673,134,19,7,2025-05-08,Transfer,29313.89,Cancelled
1674,165,10,5,2024-06-21,Online,18073.34,Completed
1675,151,19,7,2025-11-16,POS,49060.39,Pending
1676,175,16,5,2025-12-30,Cash,16434.74,Completed
1677,432,20,8,2025-11-30,Cash,30024.73,Cancelled
1678,432,12,4,2025-02-24,Cash,42269.0,Pending
1679,226,30,1,2025-03-19,Online,34524.68,Cancelled
1680,24,8,5,2024-07-18,Transfer,592.77,Completed
1681,105,1,6,2023-10-10,Transfer,4183.41,Cancelled
1682,496,26,2,2025-03-09,POS,38193.65,Pending
1683,234,5,7,2024-05-24,Transfer,6995.41,Cancelled
1684,346,10,4,2025-10-02,Cash,11012.19,Completed
1685,388,25,10,2024-08-10,POS,4608.37,Pending
1686,179,18,6,2025-09-02,POS,49121.27,Completed
1687,283,20,9,2024-07-24,Card,37156.12,Cancelled
1688,411,25,6,2025-05-31,Transfer,13335.88,Completed
1689,306,9,2,2025-12-18,POS,28267.12,Cancelled
1690,36,7,3,2025-05-09,Online,25318.15,Completed
1691,110,24,9,2024-04-25,Online,43466.77,Cancelled
1692,23,30,5,2023-04-27,Transfer,46964.21,Cancelled
1693,211,3,10,2025-10-19,Cash,47201.11,Completed
1694,206,5,9,2024-07-04,POS,13809.34,Cancelled
1695,41,24,9,2023-12-15,Card,36201.29,Cancelled
1696,288,2,7,2023-11-18,Cash,29595.6,Pending
1697,209,7,5,2024-07-17,Cash,32358.5,Completed
1698,104,8,4,2025-02-16,Card,35531.86,Completed
1699,245,10,3,2023-05-02,Card,32900.59,Pending
1700,442,6,4,2023-04-15,Card,15401.81,Completed
1701,231,17,1,2023-03-23,Transfer,32031.47,Completed
1702,12,12,9,2025-11-16,Card,33782.15,Pending
1703,72,16,8,2024-01-09,Transfer,532.23,Cancelled
1704,166,11,2,2023-11-05,POS,31310.85,Pending
1705,67,27,8,2023-06-13,POS,37118.54,Cancelled
1706,394,23,6,2025-11-29,POS,13056.17,Cancelled
1707,388,8,5,2024-07-28,Card,10447.11,Pending
1708,114,21,2,2025-01-04,POS,28309.46,Cancelled
1709,110,7,9,2024-11-23,POS,976.92,Cancelled
1710,448,13,5,2023-09-01,Cash,40106.83,Pending
1711,311,16,4,2025-11-19,POS,27473.59,Pending
1712,446,8,9,2023-03-04,POS,2314.41,Pending
1713,366,4,10,2025-04-03,Transfer,46796.42,Completed
1714,200,8,8,2025-04-09,Card,5863.1,Completed
1715,325,12,4,2025-10-30,Card,26354.58,Cancelled
1716,414,28,2,2024-05-22,POS,3406.48,Cancelled
1717,228,29,4,2024-01-02,POS,40017.68,Pending
1718,261,11,4,2023-11-25,Card,7119.3,Pending
1719,315,7,9,2023-02-28,Transfer,49742.56,Pending
1720,296,11,5,2024-08-22,POS,20347.32,Pending
1721,337,5,8,2023-06-17,POS,24563.43,Pending
1722,273,5,4,2025-10-30,Online,32016.7,Pending
1723,282,7,6,2025-11-30,Online,33253.92,Pending
1724,9,30,1,2025-02-18,Cash,45461.27,Cancelled
1725,191,3,7,2024-02-23,POS,38052.78,Pending
1726,42,26,2,2025-03-15,Card,23727.47,Completed
1727,284,11,7,2023-01-19,POS,27814.59,Completed
1728,422,5,3,2024-03-18,Online,22306.34,Pending
1729,250,22,6,2023-01-21,Cash,47931.68,Pending
1730,257,4,1,2025-04-17,Online,23552.52,Cancelled
1731,376,17,5,2025-02-07,POS,48229.98,Completed
1732,224,10,7,2024-05-11,Card,49618.7,Pending
1733,271,11,7,2024-01-10,POS,45021.11,Completed
1734,197,22,10,2024-07-03,Card,13063.47,Pending
1735,182,27,1,2024-02-09,Transfer,37436.98,Cancelled
1736,312,10,1,2025-02-11,Cash,24917.82,Cancelled
1737,223,10,7,2025-09-06,Transfer,7689.6,Pending
1738,462,18,10,2024-07-23,Transfer,44572.59,Cancelled
1739,440,3,9,2025-07-23,Transfer,45344.48,Cancelled
1740,304,3,7,2025-02-15,Cash,40970.8,Pending
1741,93,9,1,2024-11-20,Transfer,47669.15,Completed
1742,380,11,5,2025-01-23,Cash,25438.86,Pending
1743,443,9,2,2025-04-20,POS,38029.38,Pending
1744,310,22,8,2023-11-10,Online,39911.28,Cancelled
1745,204,3,2,2024-01-31,Cash,39570.83,Completed
1746,68,12,6,2025-10-16,Cash,3264.48,Completed
1747,94,4,2,2024-11-06,Online,13208.24,Completed
1748,129,8,6,2024-07-08,Cash,32019.33,Completed
1749,488,22,3,2024-02-04,Cash,9206.18,Completed
1750,339,19,3,2025-04-29,Card,2245.42,Cancelled
1751,220,19,6,2023-11-04,Cash,26458.89,Cancelled
1752,416,28,4,2023-01-22,Online,41167.91,Completed
1753,486,23,5,2024-07-22,POS,49800.96,Pending
1754,230,8,3,2025-09-07,POS,37488.61,Cancelled
1755,138,9,7,2025-04-23,Online,17146.18,Completed
1756,164,15,5,2023-07-19,Online,24622.31,Completed
1757,363,23,9,2024-11-12,Online,32905.51,Cancelled
1758,110,3,5,2023-05-09,Cash,32561.15,Cancelled
1759,454,23,5,2024-12-12,Card,40757.69,Cancelled
1760,194,12,3,2023-01-28,POS,2305.3,Completed
1761,463,17,8,2025-11-10,Cash,13004.44,Cancelled
1762,375,2,6,2023-04-24,POS,12804.85,Completed
1763,470,9,9,2025-05-21,Cash,30908.11,Pending
1764,147,25,8,2023-03-27,Online,4459.4,Pending
1765,136,3,3,2023-02-08,POS,27369.71,Cancelled
1766,17,14,5,2025-09-27,POS,38334.85,Completed
1767,91,21,6,2025-12-13,Online,45198.35,Completed
1768,111,7,3,2023-02-09,Transfer,26009.28,Completed
1769,284,24,3,2024-11-17,Cash,37435.75,Pending
1770,450,4,3,2023-12-13,Transfer,38918.19,Pending
1771,390,16,4,2023-09-27,Online,35499.03,Completed
1772,301,6,8,2023-09-15,Cash,24196.62,Cancelled
1773,398,16,9,2025-12-25,Card,17555.47,Completed
1774,347,19,4,2024-12-25,POS,13033.33,Cancelled
1775,119,10,3,2025-05-11,Online,13803.76,Completed
1776,15,4,4,2023-05-19,Online,12535.16,Cancelled
1777,239,9,6,2025-11-08,Card,4091.38,Completed
1778,389,16,5,2025-06-12,Transfer,31791.97,Completed
1779,91,3,2,2025-03-01,Card,24768.86,Cancelled
1780,227,26,7,2023-05-11,Online,43888.45,Pending
1781,311,7,8,2025-11-17,Cash,4157.95,Pending
1782,246,26,9,2024-11-29,Card,10680.23,Completed
1783,35,7,4,2023-02-10,Card,25685.35,Completed
1784,366,1,2,2023-05-08,Transfer,36953.66,Cancelled
1785,124,2,8,2023-11-17,Card,31178.14,Completed
1786,186,14,2,2025-10-16,Cash,29263.45,Completed
1787,464,8,5,2024-02-25,Card,16540.49,Completed
1788,424,23,1,2025-11-29,Card,33800.0,Cancelled
1789,439,28,10,2023-01-25,Transfer,36176.1,Cancelled
1790,86,20,4,2023-05-04,Cash,7822.68,Cancelled
1791,128,4,2,2024-06-08,Online,29629.27,Cancelled
1792,453,29,9,2025-08-15,POS,26413.16,Completed
1793,235,4,8,2023-04-04,POS,18448.39,Cancelled
1794,491,22,4,2023-01-22,Transfer,21886.07,Completed
1795,338,14,6,2025-02-17,Cash,23899.28,Completed
1796,249,21,9,2023-05-01,Card,25963.11,Completed
1797,334,15,4,2024-02-27,POS,28778.62,Completed
1798,450,22,10,2023-04-30,Card,1638.37,Cancelled
1799,318,27,2,2024-09-21,POS,22630.66,Completed
1800,28,2,8,2023-08-21,Card,49964.19,Pending
1801,376,30,4,2024-04-22,Cash,28548.41,Pending
1802,210,24,7,2025-02-23,Online,25300.29,Cancelled
1803,195,6,4,2024-11-18,Cash,1962.9,Cancelled
1804,92,26,1,2023-09-02,Card,18952.63,Cancelled
1805,232,30,4,2024-02-16,Card,16801.98,Completed
1806,157,28,1,2024-04-22,Online,49473.65,Pending
1807,201,2,9,2023-05-22,Card,19113.68,Pending
1808,217,16,2,2023-01-10,Online,23903.28,Completed
1809,457,19,7,2024-06-28,Online,35515.87,Cancelled
1810,275,24,7,2024-07-26,POS,42711.65,Cancelled
1811,55,16,1,2024-09-28,Card,34692.96,Pending
1812,246,8,10,2024-11-28,Cash,5949.06,Cancelled
1813,242,25,9,2025-10-06,Transfer,38345.94,Cancelled
1814,223,29,9,2025-12-30,Cash,2321.16,Cancelled
1815,350,29,10,2024-05-03,Transfer,19618.25,Completed
1816,444,29,8,2024-02-18,POS,46012.44,Cancelled
1817,465,10,1,2024-12-10,POS,29532.83,Cancelled
1818,497,12,9,2025-01-17,Cash,16787.44,Cancelled
1819,301,28,9,2024-12-11,Card,21900.29,Completed
1820,351,22,8,2023-08-19,Cash,6888.3,Cancelled
1821,5,26,3,2024-12-14,Transfer,17247.22,Pending
1822,348,10,7,2023-03-17,POS,30326.11,Cancelled
1823,150,11,10,2024-06-21,Transfer,41256.51,Cancelled
1824,72,30,1,2024-06-27,Transfer,32190.1,Cancelled
1825,481,18,1,2025-04-17,POS,11651.67,Completed
1826,422,3,6,2024-08-24,Card,39836.57,Pending
1827,51,13,10,2023-08-28,POS,40757.21,Completed
1828,197,15,8,2025-08-06,Online,24879.65,Completed
1829,115,9,8,2025-06-18,POS,3487.08,Cancelled
1830,313,21,10,2025-10-09,POS,2793.04,Pending
1831,495,12,9,2023-09-07,Online,45231.86,Completed
1832,332,10,1,2025-10-29,Transfer,36414.88,Cancelled
1833,269,19,6,2023-07-19,Card,17104.97,Pending
1834,481,6,2,2023-12-30,Card,10516.18,Cancelled
1835,308,7,4,2025-08-30,Transfer,39585.91,Pending
1836,479,27,8,2024-11-18,Cash,48606.19,Cancelled
1837,156,29,8,2023-06-06,Cash,17910.65,Completed
1838,315,21,2,2025-12-19,POS,40581.88,Completed
1839,334,12,10,2023-01-26,Online,40699.59,Completed
1840,485,29,7,2023-08-08,Cash,34307.82,Cancelled
1841,440,17,8,2023-06-27,Cash,7370.35,Pending
1842,372,25,9,2024-03-14,Card,20305.38,Cancelled
1843,263,26,1,2025-11-11,POS,29854.64,Cancelled
1844,86,16,9,2024-02-01,Cash,14056.35,Pending
1845,412,11,9,2024-01-05,Cash,6859.42,Completed
1846,371,10,7,2025-10-26,Online,43690.67,Cancelled
1847,379,8,8,2024-12-08,Transfer,16126.26,Pending
1848,131,11,2,2025-03-29,Transfer,38182.47,Pending
1849,177,29,5,2024-11-14,Transfer,33930.89,Completed
1850,432,9,3,2024-10-21,Online,30132.93,Pending
1851,146,22,1,2025-11-09,Transfer,13264.48,Pending
1852,223,29,8,2023-02-22,POS,15079.43,Cancelled
1853,106,12,3,2025-10-03,Transfer,36516.99,Completed
1854,474,21,2,2024-08-28,Transfer,14281.71,Pending
1855,248,7,7,2024-04-03,Card,41690.94,Pending
1856,310,26,5,2023-09-17,POS,31357.23,Cancelled
1857,275,27,8,2024-04-19,POS,44552.83,Cancelled
1858,106,3,7,2023-06-27,Cash,47483.5,Cancelled
1859,122,9,8,2023-12-24,Cash,3450.16,Cancelled
1860,272,10,2,2025-05-13,Cash,33380.97,Completed
1861,418,6,8,2024-07-14,Cash,13507.63,Completed
1862,256,12,4,2023-07-22,Cash,33042.96,Completed
1863,235,17,2,2024-11-26,Cash,29473.02,Completed
1864,470,11,1,2025-08-19,Transfer,40813.98,Completed
1865,161,15,7,2023-08-31,Online,15097.57,Cancelled
1866,39,24,5,2024-09-16,Cash,48122.27,Cancelled
1867,187,17,4,2025-07-31,Transfer,46667.68,Pending
1868,314,29,3,2025-03-22,POS,46916.54,Pending
1869,241,18,6,2025-10-22,POS,42408.81,Cancelled
1870,450,25,1,2023-08-10,POS,24547.26,Pending
1871,235,29,2,2023-04-05,POS,6212.59,Completed
1872,174,9,8,2025-11-03,Online,15480.01,Completed
1873,14,11,5,2025-04-10,Card,49220.59,Pending
1874,270,21,4,2025-10-01,Card,24593.76,Completed
1875,68,5,10,2025-11-22,Online,36748.16,Cancelled
1876,353,4,5,2025-07-24,Transfer,40278.4,Cancelled
1877,216,11,1,2023-10-19,Cash,6567.98,Completed
1878,117,2,7,2023-09-17,POS,45871.95,Completed
1879,10,14,4,2023-04-29,Card,6664.32,Completed
1880,89,13,5,2024-05-18,Online,18638.09,Cancelled
1881,250,7,4,2023-08-16,Transfer,609.31,Completed
1882,414,9,8,2025-06-01,Cash,27026.09,Cancelled
1883,51,22,4,2024-08-14,Cash,43695.03,Cancelled
1884,22,10,5,2025-11-19,Transfer,2265.21,Cancelled
1885,257,14,10,2025-03-19,Transfer,41151.9,Pending
1886,415,25,2,2023-06-24,POS,45159.32,Cancelled
1887,322,22,3,2025-02-10,Transfer,1054.12,Cancelled
1888,356,26,7,2023-07-10,Cash,12994.85,Completed
1889,35,26,8,2024-07-19,Transfer,30015.15,Completed
1890,31,23,5,2025-12-26,Transfer,4632.28,Pending
1891,485,20,10,2025-01-26,Transfer,33070.06,Cancelled
1892,47,1,9,2025-07-28,Card,8482.76,Cancelled
1893,311,2,6,2023-11-10,Card,24810.46,Pending
1894,239,14,8,2023-01-22,POS,1891.02,Pending
1895,356,30,8,2025-02-12,Transfer,6417.87,Pending
1896,307,3,9,2025-04-20,POS,17616.66,Cancelled
1897,23,19,3,2023-12-01,Cash,40738.78,Pending
1898,458,23,2,2025-04-07,Transfer,40013.19,Completed
1899,405,5,6,2025-11-30,Card,26276.87,Completed
1900,41,25,6,2024-11-30,Card,47543.54,Completed
1901,263,14,5,2023-03-09,Transfer,31408.26,Cancelled
1902,178,27,2,2025-09-13,Card,44879.44,Completed
1903,53,20,9,2023-08-18,Online,48792.25,Cancelled
1904,376,13,2,2025-03-21,Card,8269.47,Completed
1905,463,17,8,2025-11-06,POS,16782.68,Completed
1906,228,29,4,2025-02-14,Online,46832.79,Cancelled
1907,144,9,2,2024-04-14,POS,29388.9,Cancelled
1908,409,13,5,2025-01-14,POS,8473.34,Completed
1909,9,30,6,2025-10-19,POS,39481.6,Cancelled
1910,390,17,7,2025-09-08,POS,36767.95,Pending
1911,397,18,10,2025-03-30,POS,30770.83,Completed
1912,144,19,10,2025-04-27,Online,38018.41,Cancelled
1913,325,23,1,2023-02-19,POS,9912.3,Cancelled
1914,38,8,2,2025-12-16,Online,27764.39,Completed
1915,215,9,4,2023-05-19,Card,34129.46,Pending
1916,279,22,10,2023-08-18,Transfer,17346.09,Completed
1917,311,10,9,2024-05-06,Cash,35369.41,Pending
1918,453,15,2,2024-05-04,Transfer,20773.33,Cancelled
1919,278,5,7,2025-07-25,Cash,21220.34,Completed
1920,239,19,9,2023-02-18,Cash,14301.86,Cancelled
1921,431,1,3,2025-12-31,Card,37182.52,Completed
1922,117,5,3,2024-02-10,Card,20708.76,Cancelled
1923,166,13,5,2024-10-16,Online,38055.99,Completed
1924,253,14,8,2023-01-11,Cash,49150.39,Cancelled
1925,236,8,1,2025-02-17,Cash,572.0,Cancelled
1926,36,9,3,2023-07-02,Card,29261.08,Cancelled
1927,488,6,8,2023-05-07,Transfer,9112.79,Completed
1928,237,30,9,2025-07-16,POS,39198.85,Pending
1929,275,7,10,2023-06-13,POS,35898.57,Cancelled
1930,218,17,4,2025-05-24,Cash,48658.98,Cancelled
1931,176,21,4,2024-09-07,Cash,7885.59,Cancelled
1932,310,14,10,2025-09-20,Cash,24850.04,Pending
1933,74,28,9,2023-06-30,Cash,5085.91,Pending
1934,301,2,5,2023-09-29,POS,33638.15,Cancelled
1935,368,10,2,2024-12-08,Card,30594.65,Cancelled
1936,188,12,10,2025-01-05,POS,27221.05,Pending
1937,346,25,1,2025-05-26,POS,18680.92,Completed
1938,328,14,2,2024-05-03,Card,5549.83,Cancelled
1939,495,7,1,2024-12-31,Card,32294.87,Completed
1940,199,1,5,2024-10-13,Card,38393.29,Completed
1941,345,9,6,2025-06-13,Cash,42996.63,Pending
1942,279,2,9,2023-10-30,Transfer,18810.41,Cancelled
1943,422,2,2,2025-02-18,Transfer,22274.92,Cancelled
1944,127,1,2,2025-09-01,Cash,32386.06,Pending
1945,422,9,3,2025-05-10,Cash,31884.86,Cancelled
1946,478,1,8,2023-09-09,Online,44461.25,Pending
1947,309,11,10,2023-02-11,Card,1364.0,Pending
1948,129,15,1,2025-05-03,Card,13505.22,Completed
1949,159,18,2,2024-08-12,Card,38163.05,Cancelled
1950,221,11,8,2025-12-09,POS,40936.02,Cancelled
1951,380,26,8,2023-08-22,Online,34165.06,Completed
1952,447,9,5,2023-12-06,Card,36922.6,Completed
1953,181,29,5,2025-03-18,Card,3473.02,Cancelled
1954,488,18,8,2023-04-16,POS,11431.03,Completed
1955,228,9,1,2024-01-13,POS,18585.11,Completed
1956,173,7,1,2025-07-10,Transfer,47460.53,Pending
1957,74,5,8,2024-03-13,POS,7926.9,Pending
1958,301,20,1,2024-09-04,Online,48170.9,Cancelled
1959,159,12,6,2023-02-06,Cash,27137.93,Completed
1960,445,21,6,2025-08-01,Transfer,48458.68,Completed
1961,112,21,8,2025-06-15,Cash,46195.31,Pending
